Tag #,COMMON NAME,BOTANICAL NAME,Latitude,Longitude,Height,Diameter,Crown height,Crown Spread,Last Update,Contributors,Notes,Last Inspection,Health,Expert Notes
2385,Coast Redwood,Sequoia sempervirens,37.32185807,-122.0462623,46'-60',"27""",,,,,,6/30/2022,60% - Fair,Crown clean and clearance pruning
2386,Coast Redwood,Sequoia sempervirens,37.32180368,-122.0462771,46'-60',"29""",,,,,,6/30/2022,60% - Fair,Crown clean and clearance pruning
2387,Coast Redwood,Sequoia sempervirens,37.32182472,-122.0462183,46'-60',"14""",,,,,,6/30/2022,60% - Fair,Crown clean and clearance pruning
2388,Coast Redwood,Sequoia sempervirens,37.32181351,-122.0461716,46'-60',"38""",,,,,,6/30/2022,60% - Fair,Crown clean and clearance pruning
2389,Canary Island Date Palm,Phoenix canariensis,37.32179314,-122.0460846,46'-60',"27""",,,,,,6/30/2022,40% - Poor,"Remove dead fronds, flowers, and fruit"
2390,Canary Island Date Palm,Phoenix canariensis,37.32166419,-122.0460967,46'-60',"28""",,,,,,6/30/2022,40% - Poor,"Remove dead fronds, flowers, and fruit"
2391,Canary Island Date Palm,Phoenix canariensis,37.32153515,-122.0460605,46'-60',"24""",,,,,,6/30/2022,40% - Poor,"Remove dead fronds, flowers, and fruit"
2392,Canary Island Date Palm,Phoenix canariensis,37.32135811,-122.0460739,46'-60',"30""",,,,,,6/30/2022,40% - Poor,"Remove dead fronds, flowers, and fruit"
2393,California Fan Palm,Washingtonia filifera,37.32125252,-122.046161,16'-30',"23""",,,,,,6/30/2022,60% - Fair,"Remove dead fronds, flowers, and fruit"
2394,Netleaf Hackberry,Celtis reticulata,37.32173648,-122.0460412,31'-45',"15""",,,,,,6/30/2022,60% - Fair,"Crown clean, crown raise, crown thin, and end-weight reduction"
2395,Podocarpus,Podocarpus gracilior,37.32166042,-122.0459952,46'-60',"19""",,,,,,7/1/2022,60% - Fair,Clearance Pruning  /  Crown Clean
2396,Podocarpus,Podocarpus gracilior,37.32158577,-122.0460036,46'-60',"21""",,,,,,6/30/2022,60% - Fair,Clearance Pruning  /  Crown Clean
2397,Coast Live Oak,Quercus agrifolia,37.32145748,-122.0460337,46'-60',"26""",,,,,,6/30/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
2398,Canary Island Date Palm,Phoenix canariensis,37.32138271,-122.045536,46'-60',"24""",,,,,,7/1/2022,40% - Poor,"Remove dead fronds, flowers, and fruit"
2399,Eastern Redbud,Cercis canadensis,37.32082407,-122.047438,1'-15',"3""",,,,,,6/30/2022,60% - Fair,Structural pruning
2400,Coast Live Oak,Quercus agrifolia,37.32141923,-122.0463715,1'-15',"2""",,,,,,6/30/2022,60% - Fair,Removal
2401,Coast Live Oak,Quercus agrifolia,37.32144231,-122.0463306,1'-15',"2""",,,,,,6/30/2022,60% - Fair,Removal
2402,Canary Island Date Palm,Phoenix canariensis,37.3220832,-122.0463692,46'-60',"27""",,,,,,6/30/2022,40% - Poor,"Remove dead fronds, flowers, and fruit"
2403,Silver Maple,Acer saccharinum,37.3221618,-122.046521,31'-45',"3""",,,,,,6/30/2022,60% - Fair,Crown Clean  /  Structural pruning and clearance
2404,Coast Redwood,Sequoia sempervirens,37.32190817,-122.0469878,46'-60',"32""",,,,,,7/5/2022,20% - Critical,Crown clean and clearance pruning
2405,Coast Redwood,Sequoia sempervirens,37.32187611,-122.0469263,46'-60',"47""",,,,,,6/30/2022,20% - Critical,Crown clean and clearance pruning
2406,Coast Redwood,Sequoia sempervirens,37.32185044,-122.0469524,31'-45',"8""",,,,,,6/30/2022,60% - Fair,Crown clean and clearance pruning
2407,Coast Redwood,Sequoia sempervirens,37.32181892,-122.0470023,46'-60',"31""",,,,,,6/30/2022,40% - Poor,Crown clean and clearance pruning
2408,Coast Redwood,Sequoia sempervirens,37.32184209,-122.0470602,46'-60',"26""",,,,,,6/30/2022,20% - Critical,Crown Clean
2409,Coast Redwood,Sequoia sempervirens,37.32184469,-122.0471241,46'-60',"35""",,,,,,6/30/2022,20% - Critical,Crown clean
2410,Coast Redwood,Sequoia sempervirens,37.32187022,-122.0471638,46'-60',"41""",,,,,,6/30/2022,40% - Poor,Crown clean
2411,Coast Redwood,Sequoia sempervirens,37.32181627,-122.0471923,46'-60',"32""",,,,,,6/30/2022,40% - Poor,Crown clean
2412,Coast Redwood,Sequoia sempervirens,37.32184036,-122.0472731,46'-60',"23""",,,,,,6/30/2022,40% - Poor,Crown clean
2413,Coast Live Oak,Quercus agrifolia,37.32159674,-122.0471476,16'-30',"9""",,,,,,6/30/2022,60% - Fair,Structural pruning
2414,Canary Island Date Palm,Phoenix canariensis,37.32174184,-122.0471733,46'-60',"24""",,,,,,6/30/2022,40% - Poor,"Remove dead fronds, flowers, and fruit"
2415,Coast Redwood,Sequoia sempervirens,37.32146079,-122.0471365,46'-60',"22""",,,,,,6/30/2022,40% - Poor,Crown clean
2416,Coast Redwood,Sequoia sempervirens,37.32140716,-122.047089,46'-60',"33""",,,,,,6/30/2022,40% - Poor,Crown clean
2417,Coast Redwood,Sequoia sempervirens,37.3214181,-122.0469907,46'-60',"42""",,,,,,6/30/2022,40% - Poor,Crown clean
2418,Tree of Heaven,Ailanthus altissima,37.32128585,-122.046907,16'-30',"3""",,,,,,6/30/2022,60% - Fair,Structural pruning
2419,Podocarpus,Podocarpus gracilior,37.32147012,-122.0469599,31'-45',"8""",,,,,,6/30/2022,60% - Fair,Clearance Pruning  /  Crown Clean
2420,Podocarpus,Podocarpus gracilior,37.32146755,-122.0469992,31'-45',"7""",,,,,,6/30/2022,60% - Fair,Clearance Pruning  /  Crown Clean
2421,Coast Live Oak,Quercus agrifolia,37.32147865,-122.0470729,16'-30',"5""",,,,,,6/30/2022,60% - Fair,Structural pruning
2422,Privet Species,Ligustrum spp.,37.32156085,-122.0470931,16'-30',"8""",,,,,,6/30/2022,40% - Poor,Removal
2423,Black Acacia,Acacia melanoxylon,37.32177002,-122.0470778,46'-60',"13""-18""",,,,,,6/30/2022,40% - Poor,Select main to leave a good structure
2424,Black Acacia,Acacia melanoxylon,37.32176603,-122.0470323,31'-45',"5""",,,,,,6/30/2022,40% - Poor,Structural pruning
2425,Black Acacia,Acacia melanoxylon,37.32177391,-122.0469946,31'-45',"12""",,,,,,6/30/2022,40% - Poor,Select main to leave a good structure
2426,Black Acacia,Acacia melanoxylon,37.32174862,-122.0470127,31'-45',"12""",,,,,,6/30/2022,40% - Poor,Structural pruning
2427,Black Acacia,Acacia melanoxylon,37.32177998,-122.0469756,46'-60',"9""",,,,,,6/30/2022,40% - Poor,Select main to leave a good structure
2428,Podocarpus,Podocarpus gracilior,37.3217643,-122.0469662,31'-45',"13""",,,,,,6/30/2022,60% - Fair,Clearance Pruning  /  Crown Clean
2429,Podocarpus,Podocarpus gracilior,37.32177722,-122.0469321,31'-45',"11""",,,,,,6/30/2022,60% - Fair,Clearance Pruning  /  Crown Clean
2430,Eastern Redbud,Cercis canadensis,37.31626318,-122.0440906,1'-15',"1""-6""",,,,,,7/1/2022,40% - Poor,Structural pruning
2431,Valley Oak,Quercus lobata,37.31798247,-122.0418207,16'-30',"7""",,,,,,7/1/2022,60% - Fair,Structural pruning
2432,Apple Tree,Malus Domestica,37.31802536,-122.0418738,1'-15',"1""-6""",,,,,,7/1/2022,60% - Fair,Structural pruning and clearance
2433,Coast Live Oak,Quercus agrifolia,37.31814884,-122.0417701,16'-30',"6""",,,,,,7/1/2022,60% - Fair,Structural pruning
2434,Acacia Species,Acacia spp.,37.31816402,-122.0418939,1'-15',"1""-6""",,,,,,7/1/2022,60% - Fair,Removal
2435,Coast Live Oak,Quercus agrifolia,37.31843916,-122.0417835,1'-15',"1""-6""",,,,,,7/1/2022,60% - Fair,Structural pruning
2436,Catclaw Mimosa,Mimosa aculeaticarpa,37.32179369,-122.0459037,31'-45',"13""",,,,,,7/1/2022,60% - Fair,"Crown clean, crown raise, and end-weight reduction"
2437,Podocarpus,Podocarpus gracilior,37.32168402,-122.0458403,46'-60',"23""",,,,,,7/1/2022,60% - Fair,Clearance Pruning  /  Crown Clean
2438,Catclaw Mimosa,Mimosa aculeaticarpa,37.32168844,-122.0457597,31'-45',"18""",,,,,,7/1/2022,60% - Fair,"Crown clean, crown raise, and end-weight reduction"
2439,Catclaw Mimosa,Mimosa aculeaticarpa,37.32168623,-122.0456931,31'-45',"23""",,,,,,7/1/2022,60% - Fair,"Crown clean, crown raise, and end-weight reduction"
2440,Common Guava,Psidium guajava,37.32164296,-122.0458352,1'-15',"1""-6""",,,,,,7/1/2022,60% - Fair,Structural pruning
2441,Common Guava,Psidium guajava,37.32160099,-122.0458495,1'-15',"1""-6""",,,,,,7/1/2022,60% - Fair,Structural pruning
2442,Common Guava,Psidium guajava,37.32155277,-122.0458537,1'-15',"1""-6""",,,,,,7/1/2022,60% - Fair,Structural pruning
2443,Catclaw Mimosa,Mimosa aculeaticarpa,37.32158943,-122.0457392,31'-45',"10""",,,,,,7/1/2022,60% - Fair,"Crown clean, crown raise, and end-weight reduction"
2444,Privet Species,Ligustrum spp.,37.32130845,-122.0455684,16'-30',"7""-12""",,,,,,7/1/2022,40% - Poor,Structural pruning
2445,California Pepper Tree,Schinus molle,37.32179637,-122.0454201,31'-45',"10""",,,,,,7/1/2022,60% - Fair,"Crown clean, crown raise, and end-weight reduction"
2446,Coast Redwood,Sequoia sempervirens,37.32185076,-122.0454314,46'-60',"18""",,,,,,7/1/2022,40% - Poor,Crown clean  /  Crown Raise
2447,Coast Redwood,Sequoia sempervirens,37.32188591,-122.0454023,46'-60',"40""",,,,,,7/1/2022,40% - Poor,Crown clean
2448,Coast Redwood,Sequoia sempervirens,37.32185725,-122.0453531,46'-60',"16""",,,,,,7/1/2022,40% - Poor,Crown clean
2449,Privet Species,Ligustrum spp.,37.32189444,-122.0456959,16'-30',"7""-12""",,,,,,7/1/2022,40% - Poor,Structural pruning
2450,Kohuhu,Pittosporum tenuifolium,37.32186751,-122.045789,16'-30',"7""",,,,,,7/1/2022,60% - Fair,Structural pruning
2451,Pacific Yew,Taxus brevifolia,37.32215632,-122.0460192,31'-45',"24""",,,,,,7/1/2022,60% - Fair,"Crown clean, crown thin, and clearance"
2452,Coast Redwood,Sequoia sempervirens,37.32213721,-122.0454658,46'-60',"43""",,,,,,7/1/2022,40% - Poor,Crown Clean  /  Crown Raise  /  Crown Thin
2453,Coast Redwood,Sequoia sempervirens,37.32209366,-122.0454504,46'-60',"27""",,,,,,7/1/2022,40% - Poor,Crown Clean  /  Crown Raise  /  Crown Thin
2454,Coast Redwood,Sequoia sempervirens,37.32208441,-122.0455325,46'-60',"22""",,,,,,7/1/2022,40% - Poor,Crown Clean  /  Crown Raise  /  Crown Thin
2455,Coast Redwood,Sequoia sempervirens,37.32206546,-122.045493,46'-60',"14""",,,,,,7/1/2022,40% - Poor,Crown Clean  /  Crown Raise  /  Crown Thin
2456,Coast Redwood,Sequoia sempervirens,37.32204874,-122.0454253,46'-60',"34""",,,,,,7/1/2022,40% - Poor,Crown Clean  /  Crown Raise  /  Crown Thin
2457,Coast Redwood,Sequoia sempervirens,37.32202955,-122.0455358,46'-60',"29""",,,,,,7/1/2022,40% - Poor,Crown Clean  /  Crown Raise  /  Crown Thin
2458,Coast Redwood,Sequoia sempervirens,37.32201566,-122.0454457,46'-60',"22""",,,,,,7/1/2022,40% - Poor,Crown Clean  /  Crown Raise  /  Crown Thin
2459,Coast Redwood,Sequoia sempervirens,37.32196416,-122.0455276,46'-60',"29""",,,,,,7/1/2022,40% - Poor,Crown Clean  /  Crown Raise  /  Crown Thin
2460,Coast Live Oak,Quercus agrifolia,37.31652923,-122.0422528,1'-15',"8""",,,,,,7/1/2022,60% - Fair,Removal
2461,Coast Live Oak,Quercus agrifolia,37.31652264,-122.042485,16'-30',"9""",,,,,,7/1/2022,60% - Fair,"Crown clean, crown thin, and clearance"
2462,Coast Live Oak,Quercus agrifolia,37.31649172,-122.0427967,31'-45',"16""",,,,,,7/1/2022,60% - Fair,Removal
2463,Coast Live Oak,Quercus agrifolia,37.31641818,-122.0428002,46'-60',"35""",,,,,,7/1/2022,60% - Fair,Crown Clean  /  Crown Raise
2464,California Sycamore,Platanus racemosa,37.31647536,-122.0425775,46'-60',"7""",,,,,,7/1/2022,60% - Fair,Structural pruning and clearance
2465,California Sycamore,Platanus racemosa,37.31647422,-122.0425113,46'-60',"7""",,,,,,7/1/2022,60% - Fair,Structural pruning and clearance
2466,California Sycamore,Platanus racemosa,37.31647741,-122.042467,46'-60',"9""",,,,,,7/1/2022,60% - Fair,Structural pruning and clearance
2467,Norway Maple,Acer platanoides,37.31647384,-122.0424161,16'-30',"2""",,,,,,7/1/2022,60% - Fair,Clearance Pruning
2468,Norway Maple,Acer platanoides,37.31648794,-122.0423889,16'-30',"2""",,,,,,7/1/2022,60% - Fair,Clearance Pruning
2469,Norway Maple,Acer platanoides,37.31649464,-122.0423603,16'-30',"2""",,,,,,7/1/2022,60% - Fair,Clearance Pruning
2470,Alder Species,Alnus spp.,37.31649154,-122.0422876,31'-45',"2""",,,,,,7/1/2022,0% - Dead,Removal
2471,Alder Species,Alnus spp.,37.31649243,-122.0422267,31'-45',"5""",,,,,,7/1/2022,60% - Fair,Structural pruning and clearance
2472,Alder Species,Alnus spp.,37.31645203,-122.0421496,31'-45',"5""",,,,,,7/1/2022,0% - Dead,Removal
2473,Lombardy Poplar,Populus nigra cv. Italica,37.31648262,-122.0421426,31'-45',"7""-12""",,,,,,7/1/2022,60% - Fair,Structural pruning
2474,Lombardy Poplar,Populus nigra cv. Italica,37.31646216,-122.042126,31'-45',"7""-12""",,,,,,7/1/2022,60% - Fair,Structural pruning
2475,Lombardy Poplar,Populus nigra cv. Italica,37.31646733,-122.0420831,31'-45',"7""-12""",,,,,,7/1/2022,60% - Fair,Structural pruning
2476,Lombardy Poplar,Populus nigra cv. Italica,37.31649095,-122.0421093,31'-45',"7""-12""",,,,,,7/1/2022,60% - Fair,Structural pruning
2477,Incense Cedar,Calocedrus decurrens,37.31651744,-122.0421666,31'-45',"8""",,,,,,7/1/2022,20% - Critical,Removal
2478,Coast Live Oak,Quercus agrifolia,37.31653251,-122.0421022,31'-45',"12""",,,,,,7/1/2022,60% - Fair,"Crown clean, crown thin, and clearance"
2479,Coast Live Oak,Quercus agrifolia,37.31650603,-122.0420783,31'-45',"5""",,,,,,7/1/2022,60% - Fair,"Crown clean, crown thin, and clearance"
2480,Shamel Ash,Fraxinus uhdei,37.31650029,-122.0420485,31'-45',"5""",,,,,,7/1/2022,40% - Poor,Structural pruning and clearance
2481,Monterey Pine,Pinus radiata,37.31650429,-122.042006,46'-60',"8""",,,,,,7/1/2022,60% - Fair,"Crown clean, crown thin, and clearance"
2482,Monterey Pine,Pinus radiata,37.31650788,-122.0419657,46'-60',"19""",,,,,,7/1/2022,60% - Fair,"Crown clean, crown thin, and clearance"
2483,Monterey Pine,Pinus radiata,37.31648564,-122.0419827,46'-60',"6""",,,,,,7/1/2022,0% - Dead,Removal
2484,Monterey Pine,Pinus radiata,37.31645538,-122.0420287,46'-60',"19""",,,,,,7/1/2022,60% - Fair,"Crown clean, crown thin, and clearance"
2485,Monterey Pine,Pinus radiata,37.31651374,-122.041916,46'-60',"9""",,,,,,7/1/2022,60% - Fair,"Crown clean, crown thin, and clearance"
2486,Jeffrey Pine,Pinus jeffreyi,37.316383,-122.0419533,16'-30',"5""",,,,,,7/1/2022,60% - Fair,Structural pruning
2487,Lodgepole Pine,Pinus contorta,37.31638624,-122.042001,16'-30',"6""",,,,,,7/1/2022,60% - Fair,Structural pruning and clearance
2488,Fremont's Cottonwood,Populus fremontii,37.31640633,-122.0421028,31'-45',"5""",,,,,,7/1/2022,60% - Fair,Structural pruning
2489,Fremont's Cottonwood,Populus fremontii,37.31640149,-122.042139,31'-45',"13""",,,,,,7/1/2022,60% - Fair,Structural pruning
2490,Fremont's Cottonwood,Populus fremontii,37.31638392,-122.0421261,31'-45',"9""",,,,,,7/1/2022,60% - Fair,Structural pruning
2491,Fremont's Cottonwood,Populus fremontii,37.31635096,-122.042064,31'-45',"3""",,,,,,7/1/2022,60% - Fair,Structural pruning
2492,Fremont's Cottonwood,Populus fremontii,37.31637453,-122.0420529,31'-45',"3""",,,,,,7/1/2022,60% - Fair,Structural pruning
2493,Fremont's Cottonwood,Populus fremontii,37.31635013,-122.0420361,31'-45',"3""",,,,,,7/1/2022,60% - Fair,Structural pruning
2494,Jeffrey Pine,Pinus jeffreyi,37.31637667,-122.0420379,16'-30',"4""",,,,,,7/1/2022,60% - Fair,Structural pruning
2495,Monterey Cypress,Hesperocyparis macrocarpa,37.31635903,-122.0419651,31'-45',"9""",,,,,,7/1/2022,40% - Poor,Crown clean and clearance pruning
2496,Monterey Cypress,Hesperocyparis macrocarpa,37.31633182,-122.0419785,31'-45',"9""",,,,,,7/1/2022,0% - Dead,Removal
2497,Chinese Elm,Ulmus parvifolia,37.31622069,-122.041959,16'-30',"4""",,,,,,7/1/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
2498,Purple Sage,Salvia leucophylla,37.3162377,-122.0420125,16'-30',"1""-6""",,,,,,7/1/2022,60% - Fair,Structural pruning
2499,Chokeberry,Photinia pyrifolia,37.31617293,-122.0420226,16'-30',"1""-6""",,,,,,7/1/2022,60% - Fair,Structural pruning
2500,Coast Live Oak,Quercus agrifolia,37.31612933,-122.0419875,31'-45',"3""",,,,,,7/1/2022,60% - Fair,"Crown clean, crown thin, and clearance"
2501,Coast Live Oak,Quercus agrifolia,37.31601292,-122.0420863,31'-45',"5""",,,,,,7/1/2022,60% - Fair,"Crown clean, crown thin, and clearance"
2502,Coast Live Oak,Quercus agrifolia,37.3159977,-122.0421519,31'-45',"5""",,,,,,7/1/2022,60% - Fair,"Crown clean, crown thin, and clearance"
2503,Coast Live Oak,Quercus agrifolia,37.31617338,-122.0421095,46'-60',"22""",,,,,,7/1/2022,60% - Fair,"Crown clean, crown thin, and clearance"
2504,Purple Sage,Salvia leucophylla,37.31623492,-122.0421116,16'-30',"7""-12""",,,,,,7/1/2022,60% - Fair,Structural pruning
2505,Toyon,Heteromeles arbutifolia,37.31609361,-122.0420919,16'-30',"7""-12""",,,,,,7/1/2022,60% - Fair,Structural pruning and clearance
2506,Desert Olive,Forestiera pubescens,37.31594816,-122.042124,16'-30',"7""-12""",,,,,,7/1/2022,60% - Fair,Structural pruning and clearance
2507,Sugar Sumac,Rhus ovata,37.31596379,-122.0421989,31'-45',"7""-12""",,,,,,7/1/2022,40% - Poor,Structural pruning and clearance
2508,Parry Pinyon,Pinus quadrifolia,37.31599981,-122.0422065,31'-45',"8""",,,,,,7/1/2022,60% - Fair,Structural pruning and clearance
2509,California Fan Palm,Washingtonia filifera,37.31596485,-122.0420955,16'-30',"19""-24""",,,,,,7/1/2022,60% - Fair,"Remove dead fronds, flowers, and fruit"
2510,Yellow Palo Verde,Parkinsonia microphylla,37.31599173,-122.0422555,31'-45',"8""",,,,,,7/1/2022,0% - Dead,Removal
2511,Desert Willow,Chilopsis linearis,37.31600049,-122.0423071,31'-45',"5""",,,,,,7/1/2022,40% - Poor,Structural pruning and clearance
2512,Desert Willow,Chilopsis linearis,37.31604426,-122.0422669,31'-45',"5""",,,,,,7/1/2022,40% - Poor,Structural pruning and clearance
2513,Torrey Pine,Pinus torreyana,37.31609741,-122.0422807,46'-60',"12""",,,,,,7/1/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
2514,Cork Oak,Quercus suber,37.31609011,-122.0423398,31'-45',"11""",,,,,,7/1/2022,60% - Fair,Crown Clean  /  Crown Raise  /  Structural pruning
2515,Cypress Species,Cupressus spp.,37.31601471,-122.0424515,46'-60',62,,,,,,7/1/2022,60% - Fair,Structural pruning and clearance
2516,Hollyleaf Cherry,Prunus ilicifolia,37.31602788,-122.0424902,31'-45',"4""",,,,,,7/1/2022,60% - Fair,Structural pruning and clearance
2517,Arroyo Willow,Salix lasiolepis,37.31607885,-122.0425695,31'-45',"25""-30""",,,,,,7/1/2022,60% - Fair,Structural pruning
2518,Arroyo Willow,Salix lasiolepis,37.31607351,-122.0425131,31'-45',"25""-30""",,,,,,7/1/2022,60% - Fair,Structural pruning
2519,Arroyo Willow,Salix lasiolepis,37.31612962,-122.0424717,31'-45',"25""-30""",,,,,,7/1/2022,60% - Fair,Structural pruning
2520,Interior Live Oak,Quercus wislizeni,37.3161365,-122.0424083,46'-60',86,,,,,,7/1/2022,60% - Fair,Structural pruning and clearance
2521,Canyon Live Oak,Quercus chrysolepis,37.31620124,-122.0423367,46'-60',"46""",,,,,,7/1/2022,60% - Fair,Crown Clean
2522,Valley Oak,Quercus lobata,37.31618923,-122.042248,46'-60',"13""",,,,,,7/1/2022,60% - Fair,Crown Clean
2523,Hollyleaf Cherry,Prunus ilicifolia,37.31619076,-122.0421812,31'-45',"13""",,,,,,7/1/2022,60% - Fair,Structural pruning and clearance
2524,Canyon Live Oak,Quercus chrysolepis,37.31627937,-122.0421562,46'-60',"12""",,,,,,7/1/2022,60% - Fair,Crown Clean
2525,Sweetfern,Comptonia peregrina,37.3163387,-122.0421802,31'-45',"15""",,,,,,7/1/2022,40% - Poor,Structural pruning
2526,California Buckeye,Aesculus californica,37.31636926,-122.0422105,16'-30',"7""-12""",,,,,,7/1/2022,60% - Fair,Structural pruning and clearance
2527,Incense Cedar,Calocedrus decurrens,37.31641176,-122.0422367,31'-45',"15""",,,,,,7/1/2022,40% - Poor,Crown Clean
2528,Incense Cedar,Calocedrus decurrens,37.31632101,-122.0422321,31'-45',"15""",,,,,,7/1/2022,0% - Dead,Removal
2529,Coast Live Oak,Quercus agrifolia,37.31627759,-122.042218,16'-30',"3""",,,,,,7/1/2022,60% - Fair,"Crown clean, crown thin, and clearance"
2530,Ghost Pine,Pinus sabiniana,37.31630174,-122.0422895,46'-60',"29""",,,,,,7/1/2022,60% - Fair,Crown Clean
2531,Blue Oak,Quercus douglasii,37.31629559,-122.0423241,31'-45',"8""",,,,,,7/1/2022,60% - Fair,Structural pruning
2532,Canyon Live Oak,Quercus chrysolepis,37.31624705,-122.0422585,46'-60',"13""",,,,,,7/1/2022,60% - Fair,Crown Clean
2533,Coast Live Oak,Quercus agrifolia,37.31632413,-122.0423704,16'-30',"6""",,,,,,7/1/2022,60% - Fair,"Crown clean, crown thin, and clearance"
2534,Coast Live Oak,Quercus agrifolia,37.31632811,-122.0424198,16'-30',"14""",,,,,,7/1/2022,60% - Fair,"Crown clean, crown thin, and clearance"
2535,Blue Oak,Quercus douglasii,37.31635295,-122.0424523,31'-45',"8""",,,,,,7/1/2022,60% - Fair,Removal
